RecordType;Schema;Name;Type;Complexity;Coupling;Id;LoC;References;Dependencies;Abstraction;Instability
1;TKMTS;GD_TR_STOCKTYPELNG_TRC;TRIGGER;Simple;Loosely;20440983;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_OD_STOCK_TR_DE_PL_CHECK;TRIGGER;Complex;Loosely;20440986;148;0;0;0,006756757;0
1;TKMTS;TR_CAIU_CO_CLIENTVI_PRODUCT_CK;TRIGGER;Simple;Tightly;20440989;180;0;2;0,005555556;1
1;TKMTS;TR_BIU_OD_CLIENT_ISONSALE;TRIGGER;Simple;Loosely;20440990;45;0;0;0,022222222;0
1;TKMTS;TR_BIU_OD_STOCK_ISONSALE;TRIGGER;Simple;Loosely;20440991;45;0;0;0,022222222;0
1;TKMTS;CO_PRICELINE_POINTLOLIST_TRC;TRIGGER;Simple;Loosely;22017337;41;0;0;0,024390244;0
1;TKMTS;CO_ITINERARY_TRC;TRIGGER;Simple;Loosely;24039970;82;0;0;0,012195122;0
1;TKMTS;CO_ITINERARY_CONTRACT_TRC;TRIGGER;Simple;Loosely;24039978;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_BO_ITEM_VOUCHERREF;TRIGGER;Simple;Loosely;19919578;49;0;0;0,020408163;0
1;TKMTS;ESB_NOTIF_JOB_HISTORY_TRC;TRIGGER;Simple;Loosely;28586265;78;0;0;0,012820513;0
1;TKMTS;TR_BIU_OD_STOCK_AC_DET_CHECK;TRIGGER;Simple;Tightly;11797259;66;0;1;0,015151515;1
1;TKMTS;TR_BIU_ER_OD_STOCKPOINTL_CHECK;TRIGGER;Simple;Tightly;11797260;62;0;1;0,016129032;1
1;TKMTS;BO_INVOICE_PAYMENT_TRC;TRIGGER;Simple;Loosely;6906855;82;0;0;0,012195122;0
1;TKMTS;BO_NOTE_TRC;TRIGGER;Simple;Loosely;6906856;82;0;0;0,012195122;0
1;TKMTS;BO_HEADERSTATUSHIS_TRC;TRIGGER;Simple;Loosely;6906857;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_BO_HEADERSTATUSHIS;TRIGGER;Simple;Loosely;6906858;80;0;0;0,0125;0
1;TKMTS;BO_PROCESSXML_TRC;TRIGGER;Simple;Loosely;6906869;82;0;0;0,012195122;0
1;TKMTS;TR_CIUD_OD_STOCK_NBC_CI_CALC;TRIGGER;Medium;Tightly;19587923;80;0;1;0,0125;1
1;TKMTS;TR_CIUD_OD_STOCK_NBC_HS_CALC;TRIGGER;Medium;Tightly;19587922;80;0;1;0,0125;1
1;TKMTS;TR_GRP_HISTORYDETAIL_TRC;TRIGGER;Simple;Loosely;28553463;76;0;0;0,013157895;0
1;TKMTS;TR_BO_GRP_HISTORY_TRC;TRIGGER;Simple;Loosely;28553479;76;0;0;0,013157895;0
1;TKMTS;TR_GRP_BO_HISTORY_TRC;TRIGGER;Simple;Loosely;28553484;76;0;0;0,013157895;0
1;TKMTS;TR_CODE_AVOID_DUP_CONTEXT;TRIGGER;Medium;Loosely;10801220;74;0;0;0,013513514;0
1;TKMTS;IATA_AIRPORT_TERMINAL_TRC;TRIGGER;Simple;Loosely;23024123;82;0;0;0,012195122;0
1;TKMTS;IATA_AIRPORT_TRM_AIRLINE_TRC;TRIGGER;Simple;Loosely;23024128;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_OD_STOCK_NBC_HS_L_SETQA;TRIGGER;Simple;Tightly;23024158;45;0;1;0,022222222;1
1;TKMTS;MB_ITEM_PARTITION_TRC;TRIGGER;Simple;Loosely;28606644;29;0;0;0,034482759;0
1;TKMTS;TR_AIU_MB_ITEM_P_STATUSHIS;TRIGGER;Simple;Loosely;28606645;9;0;0;0,111111111;0
1;TKMTS;TR_AU_OD_STOCK_HS_SEND_MAIL;TRIGGER;Simple;Tightly;22622095;75;0;2;0,013333333;1
1;TKMTS;GRP_GROUPINGSTATUSHIS_TRC;TRIGGER;Simple;Loosely;22622096;82;0;0;0,012195122;0
1;TKMTS;GRP_GROUPING_TRC;TRIGGER;Simple;Loosely;22622097;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_GRP_GROUPINGSTATUSHIS;TRIGGER;Simple;Loosely;22622098;36;0;0;0,027777778;0
1;TKMTS;GRP_GROUPINGNOTE_TRC;TRIGGER;Simple;Loosely;22622121;78;0;0;0,012820513;0
1;TKMTS;BO_HEADER_TRC;TRIGGER;Simple;Loosely;6906849;82;0;0;0,012195122;0
1;TKMTS;BO_ITEM_TRC;TRIGGER;Simple;Loosely;6906850;82;0;0;0,012195122;0
1;TKMTS;BO_PAX_TRC;TRIGGER;Simple;Loosely;6906851;82;0;0;0,012195122;0
1;TKMTS;BO_BILLING_TRC;TRIGGER;Simple;Loosely;6906853;82;0;0;0,012195122;0
1;TKMTS;BO_BILLING_PAX_DETAIL_TRC;TRIGGER;Simple;Loosely;6906854;82;0;0;0,012195122;0
1;TKMTS;OD_CLIENTSTATUSHIS_TRC;TRIGGER;Simple;Loosely;17042532;41;0;0;0,024390244;0
1;TKMTS;TR_AIU_CLIENT_CLIENTSTATUSHIS;TRIGGER;Simple;Loosely;17042533;28;0;0;0,035714286;0
1;TKMTS;TR_BIU_OD_CLIENTSALES_CK;TRIGGER;Simple;Tightly;17042534;62;0;1;0,016129032;1
1;TKMTS;TR_CAIU_OD_CLIENT_PARENT_CK;TRIGGER;Medium;Tightly;17042535;186;0;1;0,005376344;1
1;TKMTS;TR_AIUD_OD_PRODUCT_DATE_CALC;TRIGGER;Simple;Tightly;17042536;34;0;1;0,029411765;1
1;TKMTS;TR_AU_OD_ENTITY_ST_DATE_CALC;TRIGGER;Simple;Tightly;17042537;35;0;1;0,028571429;1
1;TKMTS;TR_AU_OD_STOCK_AC_DETAIL_CALC;TRIGGER;Simple;Tightly;17042538;34;0;1;0,029411765;1
1;TKMTS;TR_BU_STOCK_MODDATE_STOCK_CALC;TRIGGER;Simple;Loosely;17042539;34;0;0;0,029411765;0
1;TKMTS;TR_CIUD_OD_STOCK_NBC_CALC;TRIGGER;Medium;Tightly;17042540;80;0;2;0,0125;1
1;TKMTS;TR_CIUD_OD_STOCK_NBC_LIST_CALC;TRIGGER;Medium;Tightly;17042541;78;0;1;0,012820513;1
1;TKMTS;TR_CIUD_OD_STOCK_NBC_P_CALC;TRIGGER;Medium;Tightly;17042542;80;0;2;0,0125;1
1;TKMTS;TR_CIUD_OD_STOCK_NBC_P_LN_CALC;TRIGGER;Medium;Tightly;17042543;96;0;1;0,010416667;1
1;TKMTS;TR_CIUD_OD_STOCK_NBC_VAL_CALC;TRIGGER;Medium;Tightly;17042544;78;0;1;0,012820513;1
1;TKMTS;TR_CIUD_OD_STOCK_NBCST_CALC;TRIGGER;Medium;Tightly;17042545;80;0;2;0,0125;1
1;TKMTS;TR_CIUD_OD_STOCKSUB_NBC_CALC;TRIGGER;Medium;Tightly;17042546;78;0;1;0,012820513;1
1;TKMTS;TR_CIUD_OD_STOCKSUB_NBC_L_CALC;TRIGGER;Medium;Tightly;17042547;78;0;1;0,012820513;1
1;TKMTS;TR_CIUD_OD_STOCKSUB_NBC_V_CALC;TRIGGER;Medium;Tightly;17042548;78;0;1;0,012820513;1
1;TKMTS;TR_CIUD_OD_STOCKSUB_NBCST_CALC;TRIGGER;Medium;Tightly;17042549;78;0;1;0,012820513;1
1;TKMTS;TR_CIUD_OD_STOCKUNI_NBC_CALC;TRIGGER;Medium;Tightly;17042550;78;0;1;0,012820513;1
1;TKMTS;TR_CIUD_OD_STOCKUNI_NBC_L_CALC;TRIGGER;Medium;Tightly;17042551;78;0;1;0,012820513;1
1;TKMTS;TR_CIUD_OD_STOCKUNI_NBC_V_CALC;TRIGGER;Medium;Tightly;17042552;78;0;1;0,012820513;1
1;TKMTS;TR_CIUD_OD_STOCKUNI_NBCST_CALC;TRIGGER;Medium;Tightly;17042553;78;0;1;0,012820513;1
1;TKMTS;COM_SETTING_TRC;TRIGGER;Simple;Loosely;16273397;82;0;0;0,012195122;0
1;TKMTS;OD_COM_CONDITION_TRC;TRIGGER;Simple;Loosely;16273398;82;0;0;0,012195122;0
1;TKMTS;OD_COM_ENTITY_TRC;TRIGGER;Simple;Loosely;16273399;82;0;0;0,012195122;0
1;TKMTS;OD_COM_LOG_TRC;TRIGGER;Simple;Loosely;16273401;41;0;0;0,024390244;0
1;TKMTS;OD_COM_LOGMESSAGE_TRC;TRIGGER;Simple;Loosely;16273402;41;0;0;0,024390244;0
1;TKMTS;COM_TYPEGROUP_TRC;TRIGGER;Simple;Loosely;16273404;41;0;0;0,024390244;0
1;TKMTS;COM_TYPE_TRC;TRIGGER;Simple;Loosely;16273405;82;0;0;0,012195122;0
1;TKMTS;COM_TYPELNG_TRC;TRIGGER;Simple;Loosely;16273406;82;0;0;0,012195122;0
1;TKMTS;COM_SUBTYPECODE_TRC;TRIGGER;Simple;Loosely;16273407;82;0;0;0,012195122;0
1;TKMTS;COM_SUBTYPECODELNG_TRC;TRIGGER;Simple;Loosely;16273408;82;0;0;0,012195122;0
1;TKMTS;COM_SUBTYPE_TRC;TRIGGER;Simple;Loosely;16273409;82;0;0;0,012195122;0
1;TKMTS;COM_RELEASETYPE_TRC;TRIGGER;Simple;Loosely;16273410;82;0;0;0,012195122;0
1;TKMTS;COM_RELEASETYPELNG_TRC;TRIGGER;Simple;Loosely;16273411;82;0;0;0,012195122;0
1;TKMTS;COM_NOTIFY_METHOD_TRC;TRIGGER;Simple;Loosely;16273412;82;0;0;0,012195122;0
1;TKMTS;OD_COM_LOGSTATUSHIS_TRC;TRIGGER;Simple;Loosely;16273414;82;0;0;0,012195122;0
1;TKMTS;COM_PARAMETERGROUP_TRC;TRIGGER;Simple;Loosely;16273415;82;0;0;0,012195122;0
1;TKMTS;COM_PARAMETER_TRC;TRIGGER;Simple;Loosely;16273416;82;0;0;0,012195122;0
1;TKMTS;COM_NOTIFYTARGET_TRC;TRIGGER;Simple;Loosely;16273417;82;0;0;0,012195122;0
1;TKMTS;COM_NOTIFYTARGETLNG_TRC;TRIGGER;Simple;Loosely;16273418;82;0;0;0,012195122;0
1;TKMTS;COM_NOTIFYTARGET_TYPE_TRC;TRIGGER;Simple;Loosely;16273419;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_OD_COM_LOG_STATUSHIS;TRIGGER;Simple;Loosely;16273421;28;0;0;0,035714286;0
1;TKMTS;TR_BIU_OD_COM_CONDITION_CON_CK;TRIGGER;Simple;Tightly;16273422;74;0;1;0,013513514;1
1;TKMTS;TR_CAIU_OD_STOCK_AD_DET_CL_B2B;TRIGGER;Medium;Tightly;16273426;102;0;1;0,009803922;1
1;TKMTS;GD_LCODE_TRC;TRIGGER;Simple;Loosely;6906723;82;0;0;0,012195122;0
1;TKMTS;GD_LCODECLOSETO_TRC;TRIGGER;Simple;Loosely;6906724;82;0;0;0,012195122;0
1;TKMTS;GD_LCODELNG_TRC;TRIGGER;Simple;Loosely;6906725;82;0;0;0,012195122;0
1;TKMTS;GD_LCODEREGION_TRC;TRIGGER;Simple;Loosely;6906726;82;0;0;0,012195122;0
1;TKMTS;GD_LCODETYPE_TRC;TRIGGER;Simple;Loosely;6906727;82;0;0;0,012195122;0
1;TKMTS;GD_LCODETYPELNG_TRC;TRIGGER;Simple;Loosely;6906728;82;0;0;0,012195122;0
1;TKMTS;OD_CLIENTB2BCODE_TRC;TRIGGER;Simple;Loosely;6906745;82;0;0;0,012195122;0
1;TKMTS;TR_AU_OD_CLIENTB2BCODE_B2B;TRIGGER;Simple;Tightly;6906747;38;0;1;0,026315789;1
1;TKMTS;TR_AIU_OD_INAGENCYCLIENT_B2B;TRIGGER;Simple;Tightly;6906748;38;0;1;0,026315789;1
1;TKMTS;CO_CVCONTRACTUNIT_EXCLUDED_TRC;TRIGGER;Simple;Loosely;6906755;82;0;0;0,012195122;0
1;TKMTS;BO_SERVICETYPE_TRC;TRIGGER;Simple;Loosely;6906766;82;0;0;0,012195122;0
1;TKMTS;BO_SERVICETYPELNG_TRC;TRIGGER;Simple;Loosely;6906767;82;0;0;0,012195122;0
1;TKMTS;GD_POINTLOCATIONTYPE_TRC;TRIGGER;Simple;Loosely;6906768;82;0;0;0,012195122;0
1;TKMTS;GD_POINTLOCATIONTYPELNG_TRC;TRIGGER;Simple;Loosely;6906769;82;0;0;0,012195122;0
1;TKMTS;COM_RELEASETYPECODE_TRC;TRIGGER;Simple;Loosely;21504359;82;0;0;0,012195122;0
1;TKMTS;BO_SALESAGENT_TRC;TRIGGER;Simple;Loosely;28858105;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_OD_PROVIDER_ISONSALE;TRIGGER;Simple;Loosely;19130670;45;0;0;0,022222222;0
1;TKMTS;TR_AIU_PROVIDER_PROVSTATUSHIS;TRIGGER;Simple;Loosely;19130674;32;0;0;0,03125;0
1;TKMTS;OD_PROVIDERSTATUSHIS_TRC;TRIGGER;Simple;Loosely;19130675;82;0;0;0,012195122;0
1;TKMTS;COM_PARAMETERGROUPLNG_TRC;TRIGGER;Simple;Loosely;19130684;82;0;0;0,012195122;0
1;TKMTS;COM_PARAMETERLNG_TRC;TRIGGER;Simple;Loosely;19130688;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_OD_COM_COND_PARAM_CK;TRIGGER;Simple;Loosely;19130691;108;0;0;0,009259259;0
1;TKMTS;TR_BIU_COM_PARAMETER_UPP;TRIGGER;Simple;Loosely;19130692;26;0;0;0,038461538;0
1;TKMTS;TR_BIU_COM_PARAMETERGROUP_UPP;TRIGGER;Simple;Loosely;19130693;26;0;0;0,038461538;0
1;TKMTS;OD_COM_CONDITION_PARAM_TRC;TRIGGER;Simple;Loosely;19130694;82;0;0;0,012195122;0
1;TKMTS;OD_PROVIDERSALES_TRC;TRIGGER;Simple;Loosely;19130704;41;0;0;0,024390244;0
1;TKMTS;TR_BIU_OD_PROVIDERSALES_CK;TRIGGER;Simple;Loosely;19130705;112;0;0;0,008928571;0
1;TKMTS;TR_BIU_OD_CONTRACTAGE_ISONSALE;TRIGGER;Simple;Loosely;19130711;23;0;0;0,043478261;0
1;TKMTS;TR_AIU_COAGENCY_CONAGSTATUSHIS;TRIGGER;Simple;Loosely;19130715;28;0;0;0,035714286;0
1;TKMTS;OD_CONTRACTAGENSTATUSHIS_TRC;TRIGGER;Simple;Loosely;19130716;82;0;0;0,012195122;0
1;TKMTS;OD_RESORTOFFICETOURISMDE_TRC;TRIGGER;Simple;Loosely;19130722;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKPICKUPPOINT_TRC;TRIGGER;Simple;Loosely;19130734;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKSERVICEITINERARY_TRC;TRIGGER;Simple;Loosely;19130740;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_SD_RESORT_CHECK_TR_DES;TRIGGER;Simple;Loosely;28591753;65;0;0;0,015384615;0
1;TKMTS;TR_AIU_BO_ITEM_D_NOTIFY;TRIGGER;Simple;Tightly;9184706;72;0;1;0,013888889;1
1;TKMTS;ST_CANCELBANDFEEDESCTEMPL_TRC;TRIGGER;Simple;Loosely;4219034;41;0;0;0,024390244;0
1;TKMTS;ST_CANCELBANDEDFEELNG_TRC;TRIGGER;Simple;Loosely;4219039;41;0;0;0,024390244;0
1;TKMTS;TR_AIUD_ST_CANCELBANDFEETEMPL;TRIGGER;Complex;Tightly;4219040;92;0;1;0,010869565;1
1;TKMTS;TR_AIU_ST_CANCELBANDEDFEE_DESC;TRIGGER;Medium;Tightly;4219041;68;0;1;0,014705882;1
1;TKMTS;CO_CVCONTRACTUNITSTATUSHIS_TRC;TRIGGER;Simple;Loosely;10035543;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_CO_CVCONTRACTUNIT_E_HIS;TRIGGER;Simple;Loosely;10035544;38;0;0;0,026315789;0
1;TKMTS;ESB_UNITB2B_TRC;TRIGGER;Simple;Loosely;10035581;82;0;0;0,012195122;0
1;TKMTS;TR_AIUD_CO_CLIENTVIS_CL_B2B;TRIGGER;Simple;Tightly;10035584;48;0;1;0,020833333;1
1;TKMTS;TR_AID_ER_TR_EXCEPTIONCOND_B2B;TRIGGER;Simple;Loosely;10035585;26;0;0;0,038461538;0
1;TKMTS;TR_AID_TR_EXCEPTIONCOND_B2B;TRIGGER;Simple;Tightly;10035586;56;0;1;0,017857143;1
1;TKMTS;TR_AU_CO_CU_PRODUCT_ATCOM_B2B;TRIGGER;Simple;Tightly;10035587;44;0;1;0,022727273;1
1;TKMTS;TR_AU_OD_STOCKUNIT_B2B;TRIGGER;Simple;Tightly;10035588;46;0;1;0,02173913;1
1;TKMTS;TR_AU_TR_CODE_B2B;TRIGGER;Simple;Tightly;10035589;39;0;1;0,025641026;1
1;TKMTS;TR_BU_CO_CLIENTVIS_DELTA_NOTIF;TRIGGER;Simple;Loosely;28585938;21;0;0;0,047619048;0
1;TKMTS;OD_ENTITYEDITION_TRC;TRIGGER;Simple;Loosely;16273231;82;0;0;0,012195122;0
1;TKMTS;CO_EDITION_XML_HIS_TYPE_TRC;TRIGGER;Simple;Loosely;24629299;82;0;0;0,012195122;0
1;TKMTS;CO_CLOSEOUT_POINTLOLIST_TRC;TRIGGER;Simple;Loosely;24629313;78;0;0;0,012820513;0
1;TKMTS;YD_TYPE_TRC;TRIGGER;Simple;Loosely;28881063;76;0;0;0,013157895;0
1;TKMTS;TR_AUI_YD_RULESTATUSHIS;TRIGGER;Simple;Loosely;28881070;46;0;0;0,02173913;0
1;TKMTS;YD_RULE_TRC;TRIGGER;Simple;Loosely;28881071;82;0;0;0,012195122;0
1;TKMTS;YD_RULESTATUSHIS_TRC;TRIGGER;Simple;Loosely;28881075;76;0;0;0,013157895;0
1;TKMTS;TR_CIUD_YD_EDITION_FILL_LASTED;TRIGGER;Medium;Tightly;28881083;134;0;1;0,007462687;1
1;TKMTS;YD_EDITION_TRC;TRIGGER;Simple;Loosely;28881084;76;0;0;0,013157895;0
1;TKMTS;YD_RATERANGE_TRC;TRIGGER;Simple;Loosely;28881088;82;0;0;0,012195122;0
1;TKMTS;CO_AVAILABILITY_CATEGLNG_TRC;TRIGGER;Simple;Loosely;29308333;82;0;0;0,012195122;0
1;TKMTS;CO_AVAILABILITY_ACTIONLNG_TRC;TRIGGER;Simple;Loosely;29308338;82;0;0;0,012195122;0
1;TKMTS;CO_AVAILABILITY_TYPELNG_TRC;TRIGGER;Simple;Loosely;29308343;82;0;0;0,012195122;0
1;TKMTS;BO_NOTE_ATTACHMENT_TRC;TRIGGER;Simple;Loosely;28939272;76;0;0;0,013157895;0
1;TKMTS;MB_PROVIDER_TRC;TRIGGER;Simple;Loosely;30381721;78;0;0;0,012820513;0
1;TKMTS;TR_AIU_MB_PROVIDERSTATUSHIS;TRIGGER;Simple;Loosely;30381722;44;0;0;0,022727273;0
1;TKMTS;MB_PROVIDER_FILE_TRC;TRIGGER;Simple;Loosely;30381723;78;0;0;0,012820513;0
1;TKMTS;MB_PROVIDER_ATTACHMENT_TRC;TRIGGER;Simple;Loosely;30381724;78;0;0;0,012820513;0
1;TKMTS;MB_PROVIDER_NOTE_TRC;TRIGGER;Simple;Loosely;30381725;78;0;0;0,012820513;0
1;TKMTS;YD_CONTRACTINGGROUP_TRC;TRIGGER;Simple;Loosely;28881278;79;0;0;0,012658228;0
1;TKMTS;YD_RESORTOFFICE_TRC;TRIGGER;Simple;Loosely;28881300;76;0;0;0,013157895;0
1;TKMTS;CO_PRICELINE_COGROUPLIST_TRC;TRIGGER;Simple;Loosely;28892601;82;0;0;0,012195122;0
1;TKMTS;CO_PRICELINE_STGROUPLIST_TRC;TRIGGER;Simple;Loosely;28892608;82;0;0;0,012195122;0
1;TKMTS;TR_AU_OD_FLIGHT_LOG;TRIGGER;Simple;Loosely;28892620;92;0;0;0,010869565;0
1;TKMTS;OD_CLIENT_ST_CXL_DEST_TRC;TRIGGER;Simple;Loosely;30182709;60;0;0;0,016666667;0
1;TKMTS;AU_AUTHENTICATION_IP_PK_TRC;TRIGGER;Simple;Loosely;28904506;20;0;0;0,05;0
1;TKMTS;TR_AU_TR_CODE_LOG;TRIGGER;Simple;Loosely;28904518;76;0;0;0,013157895;0
1;TKMTS;TR_AU_TR_EXCEPTIONCODE_LOG;TRIGGER;Simple;Loosely;28904519;66;0;0;0,015151515;0
1;TKMTS;TR_AU_TR_EXCEPTIONCONDITIONLOG;TRIGGER;Simple;Loosely;28904520;64;0;0;0,015625;0
1;TKMTS;YD_FILTER_TRC;TRIGGER;Simple;Loosely;28881094;76;0;0;0,013157895;0
1;TKMTS;YD_CLIENT_TRC;TRIGGER;Simple;Loosely;28881100;76;0;0;0,013157895;0
1;TKMTS;YD_STOCK_TRC;TRIGGER;Simple;Loosely;28881106;82;0;0;0,012195122;0
1;TKMTS;YD_STOCKUNITCODE_TRC;TRIGGER;Simple;Loosely;28881112;82;0;0;0,012195122;0
1;TKMTS;YD_CONTRACT;TRIGGER;Simple;Loosely;28881117;76;0;0;0,013157895;0
1;TKMTS;YD_STOCKSUBSERVICECODE_TRC;TRIGGER;Simple;Loosely;28881122;76;0;0;0,013157895;0
1;TKMTS;YD_RULECODE_TRC;TRIGGER;Complex;Loosely;28881123;86;0;0;0,011627907;0
1;TKMTS;OD_TRAGENCYSTOCK_FAVORITE_TRC;TRIGGER;Simple;Loosely;30196949;76;0;0;0,013157895;0
1;TKMTS;TR_BIU_GD_STOCKUNITCODE;TRIGGER;Medium;Loosely;29118725;242;0;0;0,004132231;0
1;TKMTS;BO_ITEM_PAX_TRC_SSD;TRIGGER;Simple;Loosely;28852154;83;0;0;0,012048193;0
1;TKMTS;TR_CO_STAYCONDITION_CTRY;TRIGGER;Simple;Tightly;30317303;25;0;3;0,04;1
1;TKMTS;CO_STAYCONDITION_TRC;TRIGGER;Simple;Loosely;30317301;71;0;0;0,014084507;0
1;TKMTS;BO_HISTORYDETAIL_TRC;TRIGGER;Simple;Loosely;30317340;71;0;0;0,014084507;0
1;TKMTS;BO_HISTORY_TRC;TRIGGER;Simple;Loosely;28904590;71;0;0;0,014084507;0
1;TKMTS;OD_STOCK_NBC_UNIT_LIST_TRC;TRIGGER;Simple;Loosely;28830367;60;0;0;0,016666667;0
1;TKMTS;OD_TA_VOUCHERSTOCK_TRC;TRIGGER;Simple;Loosely;28830359;82;0;0;0,012195122;0
1;TKMTS;CO_POINTLOCATIONGROUP_PLGCHECK;TRIGGER;Simple;Loosely;28845782;74;0;0;0,013513514;0
1;TKMTS;CO_POINTLOCATIONGROUP_PLG_TRC;TRIGGER;Simple;Loosely;28845783;82;0;0;0,012195122;0
1;TKMTS;CO_SUBALLOTMENTQTY2_TRC;TRIGGER;Simple;Loosely;30027957;84;0;0;0,011904762;0
1;TKMTS;TR_CO_SUBALLOTMENTQTY_CTRY2;TRIGGER;Simple;Tightly;30027959;34;0;3;0,029411765;1
1;TKMTS;CO_SUBALLOTMENTQTYSTAHIS2_TRC;TRIGGER;Simple;Loosely;30027963;82;0;0;0,012195122;0
1;TKMTS;CO_STAYCONDSTATUSHIS_TRC;TRIGGER;Simple;Loosely;30320067;71;0;0;0,014084507;0
1;TKMTS;CO_STOCKUNITSBSERPRICELINE_TRC;TRIGGER;Simple;Loosely;30320085;69;0;0;0,014492754;0
1;TKMTS;OD_CLIENT_EBPREPAYSETTING_TRC;TRIGGER;Simple;Loosely;28986590;82;0;0;0,012195122;0
1;TKMTS;TR_AU_OD_CLIENT_LOG;TRIGGER;Simple;Loosely;28986690;136;0;0;0,007352941;0
1;TKMTS;OD_CLIENT_MARKETGROUP_TRC;TRIGGER;Simple;Loosely;28986699;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_OD_CLIENT_MARKETGROUP;TRIGGER;Simple;Tightly;28986701;72;0;3;0,013888889;1
1;TKMTS;TR_AIU_MB_ITEM_STATUS;TRIGGER;Simple;Loosely;28986702;38;0;0;0,026315789;0
1;TKMTS;CO_PRICELINE_CONTRACTLIST_TRC;TRIGGER;Simple;Loosely;28971866;76;0;0;0,013157895;0
1;TKMTS;CO_PRICELINE_PROVIDERLIST_TRC;TRIGGER;Simple;Loosely;28971871;76;0;0;0,013157895;0
1;TKMTS;CO_PRICELINE_STOCKLIST_TRC;TRIGGER;Simple;Loosely;28971877;76;0;0;0,013157895;0
1;TKMTS;OD_TRAVELAGENCYSTOCK_TRC;TRIGGER;Simple;Loosely;29001693;76;0;0;0,013157895;0
1;TKMTS;TR_BIU_OD_TRAVELAGENCY_AGENT;TRIGGER;Simple;Loosely;29001842;58;0;0;0,017241379;0
1;TKMTS;GRP_FLEET_ENTRANCE_TRC;TRIGGER;Simple;Loosely;29048307;66;0;0;0,015151515;0
1;TKMTS;GRP_FLEET_COST_TRC;TRIGGER;Simple;Loosely;29048313;66;0;0;0,015151515;0
1;TKMTS;GRP_FLEET_FUEL_COST_TRC;TRIGGER;Simple;Loosely;29048318;66;0;0;0,015151515;0
1;TKMTS;GRP_FLEET_FUEL_RECEIPT_TRC;TRIGGER;Simple;Loosely;29048323;66;0;0;0,015151515;0
1;TKMTS;BO_GUESTCOMPLAINT_TRC;TRIGGER;Simple;Loosely;29048332;82;0;0;0,012195122;0
1;TKMTS;TR_BIU_GUESTCOMPLAINT_USERID;TRIGGER;Simple;Loosely;29048333;28;0;0;0,035714286;0
1;TKMTS;BO_GUESTCOMPLAINTCONCEPT_TRC;TRIGGER;Simple;Loosely;29048346;82;0;0;0,012195122;0
1;TKMTS;BO_GUESTCOMPLAINTLOGACTION_TRC;TRIGGER;Simple;Loosely;29048355;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_REVIEW_TRC;TRIGGER;Simple;Loosely;29313146;82;0;0;0,012195122;0
1;TKMTS;TR_BI_ESB_COMMMESSAGE_CHECKSUM;TRIGGER;Complex;Loosely;29969156;24;0;0;0,041666667;0
1;TKMTS;ESB_COMMMESSAGE_PART_TRC;TRIGGER;Simple;Loosely;29969157;69;0;0;0,014492754;0
1;TKMTS;TR_BIU_GUESTCOMPLAINT_BOITEM;TRIGGER;Simple;Loosely;29068713;58;0;0;0,017241379;0
1;TKMTS;CO_RELEASEQTY_TRC;TRIGGER;Simple;Loosely;30316463;71;0;0;0,014084507;0
1;TKMTS;CO_CLIENTVISSTATUSHIS_TRC;TRIGGER;Simple;Loosely;30316478;71;0;0;0,014084507;0
1;TKMTS;CO_CONTRACTSTATUSHIS_TRC;TRIGGER;Simple;Loosely;30316492;71;0;0;0,014084507;0
1;TKMTS;CO_RELEASELINE_POINTLOLIST_TRC;TRIGGER;Simple;Loosely;29084241;76;0;0;0,013157895;0
1;TKMTS;CO_STAYCOND_POINTLOLIST_TRC;TRIGGER;Simple;Loosely;29084247;76;0;0;0,013157895;0
1;TKMTS;OD_TRAVELAGENCYCLIENT_TRC;TRIGGER;Simple;Loosely;29084252;76;0;0;0,013157895;0
1;TKMTS;TR_BIU_OD_PROVS_CODE_CK;TRIGGER;Simple;Loosely;30408818;69;0;0;0,014492754;0
1;TKMTS;TR_CO_RATEPLAN_TRC;TRIGGER;Simple;Loosely;30253977;76;0;0;0,013157895;0
1;TKMTS;TR_CO_RATEPLANSOURCEMARKET_TRC;TRIGGER;Simple;Loosely;30253982;76;0;0;0,013157895;0
1;TKMTS;TR_CO_RATEPLANCLIENT_TRC;TRIGGER;Simple;Loosely;30253987;76;0;0;0,013157895;0
1;TKMTS;YD_EDITIONSTATUSHIS_TRC;TRIGGER;Simple;Loosely;29350947;84;0;0;0,011904762;0
1;TKMTS;TR_AUI_YD_EDITIONSTATUSHIS;TRIGGER;Simple;Loosely;29350948;46;0;0;0,02173913;0
1;TKMTS;OD_STOCK_ZONE_SETUP_PICKUP_TRC;TRIGGER;Simple;Loosely;29350988;76;0;0;0,013157895;0
